product_category_name,review_comment_message,label
cool_stuff,"super legal o tapete, poderia ser um pouco mais grossinho, mas está ótimo",1
cool_stuff,"O produto não é original, não consigo usar, ele carrega e quando vou usá-lo está descarregado, Horrível o produto, ",1
garden_tools,Qualidade ótima e super no prazo.,1
garden_tools,"Nota fiscal com divergências ao pedido...de dois itens comprados veio somente um...
",1
garden_tools,muito bom,1
garden_tools,Luminária linda.,1
garden_tools,muito bom,1
garden_tools,Recomendo entrega rápido produto de qualidade!,1
garden_tools,Tudo recebido como combinado.,1
garden_tools,"Lindo e chegou dentro do tempo previsto... o lustre é lindo, amei e super recomendo",1
garden_tools,"Excelente produto, vou comprar mais.",1
garden_tools,Preço x qualidade = Excelente,1
garden_tools,é bom mas não é 100 % alumínio não,1
garden_tools,entao segundo produto que atrasa pra chegar esse ia chegar 5/04 ainda nada de chegar,1
garden_tools,"Produto em perfeito estado, e entregue antes do prazo estipulado",1
garden_tools,Ótimo produto ,1
garden_tools,Tudo certo!,1
garden_tools,Comprei o produto anunciado e me entregaram outro. Aguardando correção por parte da loja.,1
cool_stuff,Estou aguardando o envio ,1
garden_tools,Estou tentando contato com o site e não consigo.,1
garden_tools,Ok,1
garden_tools,"Acredito que poderia ser melhor embalado, produto chegou com riscos, devido a falta de plastico bolha envolvendo a cuba. Optei por não devolver. Transporte e prazo ok.",1
garden_tools,encomenda 20 dias atrasada para ser entregue,1
garden_tools,"Não recebi o produto, nem deixaram documento comprovando a tentativa de entrega. Estive sem tempo pra resolver e agora pergunto: como devo proceder???",1
garden_tools,Prazo bom. Exatamente como ve vê na foto.,1
garden_tools,facil de comprar sem burocracias muito bom,1
garden_tools,"Ameiiii !!! excelente produto...excelente qualidade, entregue muito bom antes do prazo, obrigada",1
garden_tools,tudo certo entrega rápida,1
garden_tools,bom recomendo,1
garden_tools,Fiz uma compra em janeiro e ainda não recebi. Nenhuma explicação sobre o atraso. ,1
cool_stuff,"O parceiro de vendas do stark, é excelente não tenho nada a reclamar.
Obrigada. 
",1
cool_stuff,"A entrega foi super rápida, está de parabéns. A bolsa é bonita, mas eu pensava que o material era melhor.",1
cool_stuff,"Entregou tudo muito bem embalado, amei. Amo esse fone por isso já comprei 3 pra família toda.",1
garden_tools,"ainda não instalei, mas ótimo custo beneficio ",1
garden_tools,"O produto é muito bonito, boa qualidade, o preço é bem acessível e chegou bem antes do prazo. ",1
garden_tools,"ótimo produto, entrega rápida.",1
garden_tools,Tudo certo prazo e produto correto,1
garden_tools,"essa loja oferece um excelente atendimento,e eles são muito ágeis no envio parabens a loja",1
garden_tools,Recomenfo os entregues no prazo e petfeitas condições ,1
garden_tools,Parabens targaryen,1
garden_tools,"Exatamente o produto que eu queria, entregue antes do prazo.",1
garden_tools,tudo serto so o preço que podia ser mais em conta.,1
garden_tools,"Produto chegou em 3 dias, muito rápido, a princípio está funcionamento bem, mas ainda não utilizei.",1
garden_tools,Ótimo,1
garden_tools,Ótima loja,1
garden_tools,produto entregue no prazo e tem boa qualidade,1
garden_tools,"uma empresa muito comprometida com os clientes , agradeço por tudo e até a próximo pedido",1
garden_tools,produto perfeito,1
garden_tools,Atendimento sempre dentro do combinado.,1
garden_tools,"O que faltou foi ter enviado o manual em português pois está todo em inglês, por isso não posso dar 5 estrelas pois até para testar vai ser difícil!!",1
garden_tools,"Embora todo o processo tenho corrido bem, o produto veio com defeito. Farei a devolução no gatilho que não obstrui a passagem da água.",1
garden_tools,Quando fiz a compra paguei a taxa do frete que não foi barata e depois recebi uma msg que tinha que buscar nos correios de Rocha Miranda e eu moro em Sao Joao de Meriti..,1
garden_tools,"produto como no anuncio, bom vendedor
",1
garden_tools,"Muito lindo, igualzinho?a foto, recomendo",1
garden_tools,"Produto conforme o descrito e a foto, porém entregue fora do prazo estipulado por problemas no correio ",1
garden_tools,GOSTEI DA COMPRA E VEIO NO TEMPO PREVISTO!!,1
garden_tools,Produto chegou antes do prazo.,1
garden_tools,Entregue antes do prazo eu amei,1
garden_tools,Perfeito,1
garden_tools,"Como sempre a lannister, entregou os produtos antes do prazo, com a eficiência que sempre foi sua marca registrada, Produto bonito. Recomendo!!!
Luciane - Apiaí-SP.",1
garden_tools,Eu comprei 3 unidades do pendente de só veio 1 até agora e ainda não obtive nenhuma resposta até o momento não posso efetuar nenhuma avaliação ,1
garden_tools,O produto chegou conforme combinado. ,1
garden_tools,entregou antes do tempo. produto como esperado ,1
garden_tools,"Produto confiável muito bom 
",1
garden_tools,Comprei pelo site da lannister onde é um site confiável e não recebi a minha mercadoria programada para dia 17/04/2018. Há já vista que quero saber se receberei a minha mercadoria.,1
garden_tools,show super recomendo,1
cool_stuff,"Muito embora a entrega tenha acontecido dentro do prazo, achei longo o prazo para a entrega.",1
cool_stuff,Chegou antes do prazo previsto. ,1
cool_stuff,"Produto chegou no ultimo dia do prazo, ou seja ,exatamente a data que foi estipulado a entrega. Produto chegou bem embalado, muito bom e resistente. Recomendo a loja e o produto . ",1
cool_stuff,"Solicitar aos Correios que deixem um aviso na caixa de correio, como nos países de primeiro mundo. Assim to.aremos ciência de que tem uma encomenda pendentejjhhh",1
cool_stuff,MARAILHOSO,1
cool_stuff,"Quero cancelar esta compra, pois já passou do prazo.",1
cool_stuff,"Fiquei muito satisfeita com a compra, facilidade e entrega rápida.",1
cool_stuff,"Só precisa melhorar o anúncio dar opções de cores pois o meu produto tem em várias cores e eu queria escolher outra cor, e também ele não veio com manual de instrução",1
cool_stuff,Demora muito ,1
cool_stuff,Muito satisfeito ,1
cool_stuff,Loja totalmente confiável... ,1
cool_stuff,"Entregue antes do prazo previsto..
Parabéns a equipe envolvida.",1
cool_stuff,meu produto não chegou m minha residencia. Mas até agora não chegou.,1
cool_stuff,Muito bom ,1
cool_stuff,"fui muito bem atendido,tanto virtual com por telefone",1
cool_stuff,Ótimo produto!Super recomendo.,1
cool_stuff,"A bolsa e muito bonita por fora
Mas dentro não tem forro 
E é bem fragil 
",1
cool_stuff,A targaryen não é de confiança não entregou a minha compra e colocou no rastreamento do pedido que foi entregue no dia 14/12/17 empresa falsa quero receber meus produtos que foram pagos com boleto bancari,1
cool_stuff,"muito bom, no prazo! recomendo.",1
cool_stuff,"Comprei dois itens iguais, só veio um!",1
cool_stuff,Recomendo,1
cool_stuff,"Produto muito bom, recomendo a todos que quiserem comprar.",1
cool_stuff,O produto tem um problema no ajuste e só serviria bem em pessoas muito grandes. O máximo que ele ajusta ainda fica muito largo. Mas a câmera é razoável e o dispositivo faz o que promete.,1
cool_stuff,Só achei estranho ser de coraçãozinho por ser unissex kkk mais não deixa de ser linda e otimaaa,1
cool_stuff,Demora muito entregar. Já passou o prazo e ainda não recebi minha encomenda.,1
cool_stuff,"Chegou antes do previsto.. Gostei da eficiência.
",1
cool_stuff,"Boa tarde , comprei produto para 110V , porem veio 220V. Gostaria de trocar o mesmo. ",1
cool_stuff,"Só tive problema com correios, embora chegou no prazo, mas era pra te chegado bem antes.Falando do produto, tô muito satisfeito superou minhaa expectativa.targaryen baratheon tão de Parabéns.",1
cool_stuff,Meu produto não chegou.,1
cool_stuff,Amei o produto e o processo da entrega .Minha filha amou e ficou surpresa com o prazo pois chegou antes,1
cool_stuff,"O produto foi enviado rapidamente, loja eficiente na entrega! Recomendo a loja a todos! ",1
cool_stuff,"comprei um aparelho para voltagem 220(sta Catarina), enviaram 110.Em contato com a Diluka Power disseram que mandariam um transforormadorque foi recebido, mas pinos não combinam,teria comprar um T",1
cool_stuff,"As duas vezes q comprei pela stark,fui bem correspondida.continuem assim,os preços sao bons...vale muito a pena.Obrigada.",1
cool_stuff,Comprei a caixa de som mais nao chegou . Voces falaram que iria chegar dia 18 ate agora nada. Quero que me problema seje resolvido se nao irei procurar meus direitos. ,1
cool_stuff,eu simplismeente ameiii,1
cool_stuff,"O produto chegou rápido, e é muito bom.",1
cool_stuff,"Foi feito estorno do produto , mas demora muito grande pra resolver o problema, mas resolvido",1
cool_stuff,O pendrive e 2.0 nao funcionando no meu computador : /,1
cool_stuff,"Produto ótimo, entrega super rápida.",1
cool_stuff,Será muito bem utilizado nas produções audiovisuais ,1
cool_stuff,recebi antes do prazo e em ótimas condições,1
cool_stuff,Além de a entrega ter atrasado 1 semana o produto não veio funcionando e a caixa que veio o produto era de amaciante de roupas. Devolvi e não compro nunca mais nessa loja! ,1
cool_stuff,"Gostei. O produto é exatamente do jeito que mostra, vale a pena comprar. ",1
cool_stuff,"muito boa entrega antes do prazo .
",1
cool_stuff,baratheon melhor shop de compras ,1
cool_stuff,Muito bom!!,1
cool_stuff,"Pelo preço o produto está ótimo. Material não é de ótima qualidade, mas é bem bonito até.",1
cool_stuff,Ótimo produto e muito lindo.,1
cool_stuff,Satisfatório,1
cool_stuff,Amei o produto e chegou muito antes do prazo.,1
cool_stuff,Super recomendo!!!!!,1
cool_stuff,Não recebi ,1
cool_stuff,Não recebi o produto o prazo terminou ontem.,1
cool_stuff,"Produto não entregue, demoraram mais de um mês para me comunicar que não havia mais em estoque e que fariam o estorno no cartão de crédito. Frete muito caro.",1
cool_stuff,Chegou no praso produto bom,1
cool_stuff,"Entregue bem antes do prazo, muito bem!",1
cool_stuff,Otimo,1
cool_stuff,"A única coisa errada foi dizer que o Manual viria em Português, e ele veio em Inglês e estou com dificuldade de manusear o aparelho devido a isso. Peço que me envie um MANUAL EM PORTUGUÊS. ",1
cool_stuff,"Vcs são sempre ótimos por isso sempre compro.
Continue assim😉",1
cool_stuff,"A entrega foi feita antes do prazo, tudo em perfeito estado.",1
cool_stuff,"O produto foi apenas testado e está funcionando. Espero que com o uso contínuo,no alto verão, ele corresponda as minhas expectativas.",1
cool_stuff,Excelente!!!,1
cool_stuff,Ainda não recebi ,1
cool_stuff,Produto igual a foto super recomendo a entrega achei q iria demorar pela situação atual da falta de gasolina mas me surpreendeu foi rápido todos estão de parabéns as lojas lannister e o fabricante,1
cool_stuff,"Não recebi, tive que buscar no correio, por alegação de tentativa de entrega sem ninguém em casa, ma é mentira na data alegada tinha gente em casa sim. ",1
cool_stuff,Recebi o produto muito antes do prazo. Embalado com cuidado. Agora só falta testar.,1
cool_stuff,Recebi o produto com 20 dias de antecedência em relação ao prazo final de entrega. Recomendo,1
cool_stuff,Recebemos somente o bebê conforto. O carrinho não veio junto.,1
cool_stuff,recomendo ,1
cool_stuff,"Recebi 12 dias antes da data fornecida.
Eu recomendo",1
cool_stuff,excelente compra,1
cool_stuff,muito obrigado esta tudo certo,1
cool_stuff,"Recebi o produto super direitinho e estava funcionando super bem! Porém, o led agora não funciona mais :( ",1
cool_stuff,Muito bom tudo!!,1
cool_stuff,não entregou o produto,1
cool_stuff,"veio no prazo,o que pedi e na cor certa,gostei do produto,muito bom.",1
cool_stuff,"Chegou no prazo certinho
Eu recomendari simm,produto perfeito",1
cool_stuff,estou esperando a entrega que por sinal ja passou do prazo de entrega .,1
cool_stuff,"Não gostei muito Rui 
",1
cool_stuff,Espero que seja sempre assim rápido e produto perfeito.,1
cool_stuff,Gostei muito boa,1
cool_stuff,carrinho muito bonito,1
cool_stuff,"Produto com embalagem inadequada, parte central do espremedor chegou amassado.",1
cool_stuff,"Fiquei muito satisfeita com minha compra, o produto foi entregue antes do prazo. ",1
cool_stuff,"não posso avaliar o produto pois ainda nao usei, mas os prazos foram cumpridos na entrega",1
cool_stuff,"recebi sim, porém o moedor elétrico chegou com a tampa quebrada. ",1
cool_stuff,Recebemos o produto antes do prazo. Muito bom!,1
cool_stuff,"O produto é muito bom, só veio com defeito de fábrica. A parte inferior não está encaixando com a parte superior. Fica sambando. A loja é muito boa,porém estou esperando a resposta para a devolução.",1
cool_stuff,Muito rápido e seguro !! Produto bem embalado rastreado ... muito bom !!,1
cool_stuff,"Produto de material de boa qualidade, porém as partes de metal achei de baixa qualidade, principalmente as parte do prendedor de metal da alça maior. mas nada que comprometa a qualidade da bolsa. ",1
cool_stuff,gosto de comprar nesta loja.,1
cool_stuff,Produto muito bom e entregue antes do prazo.,1
cool_stuff," A balança digital é bonita,porém não calcula com precisão o peso corporal!",1
cool_stuff,"Chegou muito antes do prazo! Perfeita, linda, ótimo material, simplesmente amei. Super recomendo!!",1
cool_stuff,"Amei, muito linda e bem feita. Atendeu minhas expectativas.",1
cool_stuff,"Recebi a mercadoria com prazo 14 dias de antecipação,muito bem embalada. Amei e fiquei muito feliz.
Obrigada.!!",1
cool_stuff,Tudo perfeito recebi super rapido tudo ok,1
cool_stuff,Rapido ,1
cool_stuff,PRODUTO COM 3 DIAS DE ATRASO NA ENTREGA,1
cool_stuff,"Adorei o material, é feito de corino, porém de uma ótima qualidade, chega a ser meio que emborrachado.
Toda revestida por dentro, tamanho ótimo.",1
cool_stuff,"O material é excelente,simples,acabamento razoável,flexivel, entregue no último dia do prazo válido por 3 semanas. No entanto quero devolver o produto por não responder com a expectativa
",1
cool_stuff,ENTEGA MUITO RÁPIDO....GOSTEI MUITO,1
cool_stuff,"A DATA DE ENTREGA ERA DIA 27/09/2017
MAIS AINDA NÃO RECEBI MEU PRODUTO NA MINHA RESIDENCIA",1
cool_stuff,Produto chegou uns 15 dias antes do prazo. (O que é ótimo) Entrega rápida. Super bem embalado. ,1
cool_stuff,Produto chegou super rapido tendo em vista que a entrega foi via correios. Adorei,1
cool_stuff,"A fritadeira é maravilhosa e leve, muito boa só me arrependo por não ter comprado antes 😍",1
cool_stuff,Minha boneca veio com defeito ,1
cool_stuff,ta de parabens,1
cool_stuff,Amei tudo ,1
cool_stuff,"Adorei o óculos, muito satisfeito com o preço que paguei!! <3",1
cool_stuff,Porém faltou uma embalagem descente! Vieram jogadas dentro da caixa de papelão ,1
cool_stuff,"A entrega foi rápida porém o produto chegou com defeito ao ligar na Centro de Atendimento das lannister percebi que não tem atendente para esclarecer dúvidas apenas secretária eletrônica...
.......",1
cool_stuff,"Entrega no prazo, super recomendo!",1
cool_stuff,Demorou demais.,1
cool_stuff,amo lannister ,1
cool_stuff,"Adorei a almofada, só precisam tomar mais cuidado ao embalar a mercadoria, pois socaram numa caixa menor, tanto que o fucinho do unicórnio veio murcho e o chifre viciado em ficar dobrado. :(",1
cool_stuff, ,1
cool_stuff,Melhor cardboard. As lentes corrigem a distorção de bordas que é padrão agora nos videos 360°,1
cool_stuff,"Gostei ,rapida entrega , o produto chegou até antes do prazo previsto.
Obrigado .
",1
cool_stuff,"Chegou tudo certinho, produto em prrfeito estado, recomendo! ",1
cool_stuff,Produto de excelente qualidade,1
cool_stuff,"Recebi o produto dentro do prazo, mas a balança estava oscilando demais o peso.",1
cool_stuff,Produto não foi entregue até o presente momento e o prazo dado pela empresa já expirou. ,1
cool_stuff,"Gostei muito, bem embalado e seguro. Entrega rápida . Adorei",1
cool_stuff,"Recebido em ordem, bem embalado e no prazo.
Gostei muito!",1
cool_stuff,Muito Bom!,1
cool_stuff,O produto chegou no prazo e parece ser ótimo. Custo benefício excelente ,1
cool_stuff,"A bolsa é simples, mais é bonita. 
Chegou bem antes do prazo. 
Tudo ok. ",1
cool_stuff,"O produto é bom, porém não chegou em minha residência. Precisei buscar nos correios. ",1
cool_stuff,"chegou antes do prazo, e o produto mto bom",1
cool_stuff,Recomendo chegou antes do prazo gostei muito material muito bom,1
cool_stuff,"O produto é ótimo 
A entrega foi antes do prazo 
Estou muito satisfeita.",1
cool_stuff,Lojas de altamente de qualidade,1
cool_stuff,Muito bom ,1
cool_stuff,Muito bom recomendo ,1
cool_stuff,Bonito ,1
cool_stuff,Excelente ,1
cool_stuff,"O produto foi o que pedi e entregue no prazo, porém veio com avarias na tampa traseira, mas a embalagem estava em perfeito estado.",1
cool_stuff,"vou registrar queixa no reclameaqui porque, apesar de informar que, me enviaram produto para tensao errada (pedi 110V e mandaram 220V) apresentei reclamaçao e nao me deram satisfaçao",1
cool_stuff,"Ótima bolsa,reforçada,tamanho excelente.Entrega rápida.Super recomendo.",1
cool_stuff,Nota 10,1
cool_stuff,"PRODUTO NAO ENTREGUE, COMPREI DOIS E VEIO SOMENTE UM. ",1
cool_stuff,"Produto de qualidade e entrega no prazo, ótimo custo-benefício. ",1
cool_stuff,"Estou muito satisfeito com minha compra.
A entrega foi muito antes do prazo combinado ",1
cool_stuff,"A entrega foi direitinha, mas o produto é péssimo!",1
cool_stuff,Produto ótimo e entrega rápida 👍,1
cool_stuff,Um vergonha...sempre fui cliente mas de hoje em diante não compro MAIS,1
cool_stuff,NÃO TENHO NOTÍCIA DO PRODUTO COMPRADO,1
cool_stuff,"Não usei o produto ainda mas a entrega foi bem antes do prazo, show relacionado ao tempo de entrega",1
cool_stuff,"O produto não é de boa qualidade os blocos não se encaixam direito e qualquer movimento que faz eles já desfazem tudo o que foi montado. 

Uma pena estava esperando por algo melhor. ",1
cool_stuff,O produto veio com o marcador de temperatura quebrado ,1
cool_stuff,Amei o meu produto e recomendo a todos!!,1
cool_stuff,"Optei pela marca BaByliss, pois já tenho uma e gosto muito porém esta que eu comprei e paguei caro é bem diferente parece muito com uma imitação, não tem se quer o selo do INMETRO. Cheira queimado ",1
cool_stuff,"Esperava uma melhor fixação da grade, de resto tudo ok",1
cool_stuff,"Os produtos são sempre de excelentes qualidades, estamos testando. Gratos",1
cool_stuff,Amei produto,1
cool_stuff,Entrega rápida .,1
cool_stuff,Pedi 3 unidades do produto é só foram entregues 2 unidades,1
cool_stuff,entrega rapida eficiente estou lendo -os,1
cool_stuff,"Recomendo o material e melhor do que eu pensava ótima qualidade veio tudo certinho .
Chegou bem antes do prazo ",1
cool_stuff,O produto chegou super rápido o stark cada dia mais melhorando seu atendimento ,1
cool_stuff,gostei do produto e chegou dentro do prazo,1
cool_stuff,Muito boa gostei obrigado,1
cool_stuff,Não tem,1
cool_stuff,Excelente preço e rápida entrega,1
cool_stuff,"O carregador não veio
",1
cool_stuff,Estou adorando compra pela lannister e recomendo entrega tudo muito bem antes do prazo.,1
cool_stuff,"Estou satisfeito, mas seria melhor se o sistema de entrega não foce pelos correios, todos os produtos a cargo dos correios nos causa um transtorno por ser uma empresa inconfiável, torna a insatisfação",1
cool_stuff,"Eu sempre recomendo aos meus amigos para que comprem no baratheon,devido à pontualidade na entrega dos produtos adquiridos e perfeitos.",1
cool_stuff,"ok
",1
cool_stuff,"Produto bem embalado, novo, do modelo q pedi.",1
cool_stuff,"estou desapontado, já paguei ao stark 2 parcelas e não recebi o produto .",1
cool_stuff,"Produto excelente.
Entregue antes do prazo.
Super recomendo.",1
cool_stuff,nunca recomendaria meu produto não chegou passou o prazo e a empresa não da uma satisfação.,1
cool_stuff,"Otimo produto!
Lindas..",1
cool_stuff,Acho que deve ser culpa dos correios,1
cool_stuff,"Linda , amei",1
cool_stuff,"Só tem que comprar um pequeno adaptador, pois senão ela fica um pouco inclinada para baixo.",1
cool_stuff,"SÓ OS CORREIOS QUE CONTINUAM A ENGANAR OS CONSUMIDORES, COBRANDO O FRETE E NÃO ENTREGANDO O PRODUTO EM CASA PARA MAIOR COMODIDADE DOS CLIENTES! SEMPRE ALEGA O MESMO ÁREA NA O SEGURA P ENTREGA!",1
cool_stuff,"Adorei comprar com vcs, produto excelente, chegou 10 dias antes do prazo estabelecido",1
cool_stuff,Produto bom vou usar depois dou uma avaliaçao melhor...,1
cool_stuff,"Adoro comprar com vocês, continuem assim",1
cool_stuff,Ótimo produto e exatamente como descrito.,1
cool_stuff,Chegou antes do prazo,1
cool_stuff,"Pessimo atendimento, estou tentando cancelar a compra desde minutos depois de ter efetuado devido a propaganda induzir ao erro fazendo alusão a um produto original e nao estou conseguindo.",1
cool_stuff,Otimo,1
cool_stuff,Tem que ter responsabilidade ,1
cool_stuff,Americas.com sempre empeçável ,1
cool_stuff,"Recebi outra boneca, quero devolver e não consigo contato! Jamais compraria novamente dessa loja! ",1
cool_stuff,A compra chegou muito rapido,1
cool_stuff,a descrição do produto é tal qual o site indica.,1
cool_stuff,"Comprei 02 ventiladores e entregaram apenas 01 ventilador. Nota Fiscal 000580
Minha ajudante que recebeu. quando cheguei em casa, percebi que só entregaram 01 ventilador e paguei por 02.",1
cool_stuff,Ótimo,1
cool_stuff,otimo,1
cool_stuff,"adoro comprar nessa loja, só tem um problema, frete muito alto por esse motivo as vezes deixo de comprar pq o produto ficar muitooo carooooo.",1
cool_stuff,"Produto testado e aprovado muito obrigado e meus cumprimentos a entrega no prazo ....
Respeito e responsabilidade no ato da entrega...",1
cool_stuff,JA LIGUEI PRA VOCES RECLAMANDO ESTOU AGUARDANDO UM RETORNO,1
cool_stuff,ADORIE TUDO MUITO BOM,1
cool_stuff,sit confiavel,1
cool_stuff,Produto chegou sem problemas. Recomendo esta loja.,1
cool_stuff,produto atendeu as expectativas. Recomendo. ,1
cool_stuff,Compra foi uma bosta cade meu dinheiro,1
cool_stuff,chegou rapido,1
cool_stuff,A melhor loja entrega rápida recomendo a todos ,1
cool_stuff,"O produto não foi entregue e ate o momento não foi resolvido, enviaram somente um e-mail solicitando se tenho interesse em cancelar a compra ou receber um produto similar não sei qual é.",1
cool_stuff,"Meu produto ainda não foi entregue, comprei à um mês e ainda nada.",1
cool_stuff,cc,1
cool_stuff,Bom produto,1
cool_stuff,tudo certo bem tranquilo,1
cool_stuff,"O abajur veio certinho, porém o ki bolsa, a pequena veio rasgada e agora a troca é uma burocracia. Difícil o pós venda.",1
cool_stuff,"Ótimo vendedor e excelente entrega.
o produto que adquiri é de boa qualidade melhor do que pesei ser.",1
cool_stuff,"não receci todas as peças compradas, somente metade das peças compradas",1
cool_stuff,"Chegou antes do prazo esperado, produto de qualidade, ótimo preço. Recomendo.",1
cool_stuff,"Produtos de muita qualidade e super útil,",1
cool_stuff,"Além de chegar no último dia, venho quebrado.",1
cool_stuff,Tudo ótimo!!,1
cool_stuff,Foi entregue antes do prazo.,1
cool_stuff,Estou muito satisfeito! Parabéns! ,1
cool_stuff,Mesmo em meio a greve dos caminhoneiros recebi o produto no prazo correto.,1
cool_stuff,atendeu a expectativa,1
cool_stuff,"Td certo, entrega dentro do prazo, segunda compra que faço pelo site, nenhum problema.",1
cool_stuff,"Entrega não realizada, sem nenhun atendimento útil que nos informassem quando a entrega será feita, 100% de descaso e completa falta de comprometimento. Protocolos abertos sem resposta alguma. Nota 0!",1
cool_stuff,"otimo
",1
cool_stuff,PELA FOTO O PRODUTO PARECIA MAIOR.,1
cool_stuff,Produto entregue no prazo correto,1
cool_stuff,"Entrega rápida, bem antes do prazo. Ótimo produto e muito bonito.",1
cool_stuff,"Só fiz a compra, foi entregue em outro lugar, mas acredito que esteja tudo certo. Obrigada",1
cool_stuff,Chegou dois dias antes do previsto. ,1
cool_stuff,"Ainda não recebi meu produto, kit maternidade, o que preciso receber com urgêncica, pois estou para dar a luz a qualquer momento. Sempre compro pelo baratheon e nunca antes tive problemas com o prazo.",1
cool_stuff,Agradeço foi bem recebido e rápido parabéns adorei o produto é muito boa gostei. ,1
cool_stuff,...,1
cool_stuff,Gostei muito,1
cool_stuff,Entrega rápido.. produto de boa qualidade.,1
cool_stuff,"Gostaria de saber o fazer, pois a caixinha de som veio sem a bateria, na caixa diz que vem, porém não veio e não tem como ligar ela?
Caixa muito pequena, o site não disponibiliza essas informações",1
cool_stuff,"Chegou antes do prazo, bem acondicionado e com a NF fácil de localizar.",1
cool_stuff,"Produto como na foto, descrito no anúncio, de boa qualidade e entrega super rápida...Recomendo.",1
cool_stuff,"E não comprarei mais, cobra-se um valor do cartão de crédito e a NFiscal vem com outro valor, como preciso fechar a contabilidade na empresa não consigo fechar valores, não compro mais da B2W nenhuma",1
cool_stuff,o produto chego antes do prazo de entrega revomendo,1
cool_stuff,muito bom,1
cool_stuff,"O jogo todo arranhado, envio e-mail reclamação vocês não respondem, não gira no vídeo game. Testado em outro vídeo games .",1
cool_stuff,Ótimo produto. ,1
cool_stuff,as bolsas são de otima qualidade e um bom material,1
cool_stuff,Gostei entregaram meu produto antes do prazo Obrigado ,1
cool_stuff,Tudo certo perfeito antes da data prevista,1
cool_stuff,Gostei muito do produto . Chegou bem antes so prazo.,1
cool_stuff,"demora na entrega do produto
",1
cool_stuff,O material não é de boa qualidade,1
cool_stuff,este número do pedido foi cancelado.,1
cool_stuff,Não recebi o kit bercinho ,1
cool_stuff,"O produto ja passou do prazo, e até agora nao chegou .",1
cool_stuff,"Simplemente maravilhoso, chegou muito antes do prazo. Entrega rapidissima. Amei",1
cool_stuff,"Recebi o produto 2 semanas antes do prazo, correto e de boa qualidade.",1
cool_stuff,"O produto é de qualidade e de custo benefício
",1
cool_stuff,O produto chegou fora do prazo de entrega de 14/03 foi entregue 15/03.,1
cool_stuff,Precisa cumprir as data de entrega.,1
cool_stuff,Ótimo produto ,1
cool_stuff,"Chegou perfeita, bem antes do prazo.",1
cool_stuff,Empresa maravilhosa!!!! Entrega efetuada muito antes do prazo!! Muito obg!!! Muito feliz por mais um sonho realizado! !!,1
cool_stuff,"Super recomendo, a entrega foi muito rapida!!",1
cool_stuff,"Como sempre prestando um excelente trabalho, e surpreendo cm a rapidez na entrega",1
cool_stuff,"Conforme esperava. Chegou antes do prazo
",1
cool_stuff,Produto muito bom entrega rápida ,1
cool_stuff,Produto conforme descrição ,1
cool_stuff,So tenho uma coisas a fala sobre o produto.fui enganado pq falaram que o carro tinha 7 funções e so tem quatro eo brinquedo não vale um real pq não durou uma hora e já quebro.....ver se não engane mai,1
cool_stuff,Ainda não recebi o produto ,1
cool_stuff,Chegou rapido,1
cool_stuff,recebi no prazo,1
cool_stuff,Entregue antes do prazo e produto de acordo com as informações que constam no site.,1
cool_stuff,"Produto que comprei é totalmente diferente das fotos e da discrição, é apenas uma réplica fratura de má qualidade.",1
cool_stuff,"muito bom produto entregue antes do esperado, ",1
cool_stuff,Quero trocar,1
cool_stuff,Excelente ,1
cool_stuff,O produto não chegou,1
cool_stuff,Na verdade a entrega foi feita antes do prazo indicado na hora da compra.,1
cool_stuff,A PREVISÃO DE ENTREGA ERA PARA 31/07 E CHEGOU ONTEM 04/07... ENTREGA MUITO RAPIDA! OBRIGADA!,1
cool_stuff,Produto conforme a descrição da oferta. Entrega feita antes do prazo.,1
cool_stuff,Já compro algum tempo nessa loja e não tenho nada a reclamar.,1
cool_stuff,ótima loja recomendo a todos,1
cool_stuff,"Olá, faltou a bolsa transparente para guardar os blocos, que aparece nas fotos no site da loja lannister. Veio tudo solto numa caixa de papelão. Aguardo retorno",1
cool_stuff,Bom produto. Boa entrega. Tudo certo. Recomendo.,1
cool_stuff,nunca fiz uma compra pra receber com tanta demora,1
cool_stuff,"A loja postou bem rápido, embalagem simples, mas a encomenda estava bem protegido dentro da caixa. O correio atrasou a entrega.",1
cool_stuff,Entrega dentro do prazo.,1
cool_stuff,Amei a bolsa. Recebi no prazo combinado,1
cool_stuff,Muito bom,1
cool_stuff,Parabéns .Produto entregue bem antes do prazo.Atendeu às minhas necessidades.,1
cool_stuff,Produto bom.,1
cool_stuff,"Foi entregue com antecedência, melhor atendimento que visualizei no site",1
cool_stuff,"Paguei o frete, porém, não vêm em casa o produto, outra coisa a foto do produto foi uma, o que foi entregue foi outro produto. Que por sua vez não veio pronto pra ser usado, tive que cortar pra usar.",1
cool_stuff,Chegou antes do prazo produto boa qualidade,1
cool_stuff,"Entrega super rápida ,produto excelente,minha filha adorou. ",1
cool_stuff,Bem simples mais o valor era compativel,1
cool_stuff,"Chegou bem antes do prazo, ótimo produto ",1
cool_stuff,"O produto chegou bem antes do prazo estipulado, só uma queixa e em relação ao cabo que mandam como carregador ele não conecta ao aparelho o conector é muito curto, mas isso cabe ao fabricante... ",1
cool_stuff,"Chegou antes do prazo, produto cumpri o que promete",1
cool_stuff,.Hoje dia 19/07/2017 até o momento não recebi meus produtos que estava previsto entregar até 14/07,1
